id,name,trafficType,municipality,county,roadCategory,road_ref,lat,lon,YADTV_2019,YoY_ratio,YoY_bins
25819V2511481,Haddal,VEHICLE,Ulstein,Møre og Romsdal,F,FV653 S1D1 m30,62.291344,5.852343,3918.0,1.13,4) +10%...+25%
78492V2394249,Rotvollekra,VEHICLE,Trondheim,Trøndelag,R,RV706 S2D1 m6338,63.431275,10.480323,25648.0,1.04,3) -10%...+10%
00844V249651,Rotevatn,VEHICLE,Volda,Møre og Romsdal,F,FV5894 S1D1 m104,62.14694,6.089483,5594.0,1.03,3) -10%...+10%
27857V444273,Nessetveien,VEHICLE,Ås,Viken,F,FV156 S1D1 m9271,59.724112,10.729355,8945.0,1.05,3) -10%...+10%
12478V320582,JÅTTEN,VEHICLE,Stavanger,Rogaland,E,EV39 S100D1 m15810,58.903094,5.704821,56334.0,1.04,3) -10%...+10%
63025V885155,HERGOTTA,VEHICLE,Narvik,Nordland,E,EV6 S164D30 m13658,68.452627,17.706651,934.0,0.55,1) <-25%
83717V1126309,HARSTAD BYSKILLET (K,VEHICLE,Harstad,Troms og Finnmark,R,RV83 S3D10 m382,68.796506,16.537984,12865.0,0.58,1) <-25%
16035V971817,SARPSFOSSEN BRU,VEHICLE,Sarpsborg,Viken,F,FV118 S5D1 m710,59.279788,11.126583,21009.0,1.11,4) +10%...+25%
78019V2370741,VALLAVIK AUST,VEHICLE,Ulvik,Vestland,F,FV572 S2D1 m4570,60.489533,6.825168,704.0,1.03,3) -10%...+10%
42324V1060631,BEGNADALEN,VEHICLE,Sør-Aurdal,Innlandet,E,EV16 S41D1 m7080,60.631866,9.895112,2399.0,1.14,4) +10%...+25%
73691B1835999,Siddishallen Sykkel,BICYCLE,Stavanger,Rogaland,R,RV509 S3D100 m5217,58.954645,5.695016,665.0,0.87,2) -25%...+10%
73894V444221,JESSHEIM EV6,VEHICLE,Ullensaker,Viken,E,EV6 S22D1 m6724,60.141623,11.154226,43311.0,0.83,2) -25%...+10%
91821V930281,E6 Kirkenes X FV367 Øst,VEHICLE,Sør-Varanger,Troms og Finnmark,E,EV6 S244D1 m2397,69.725342,30.067641,1836.0,1.04,3) -10%...+10%
81009V805718,BJØRNDALSTRÆ,VEHICLE,Bergen,Vestland,F,FV574 S2D1 m3561,60.359852,5.242661,6700.0,0.95,3) -10%...+10%
17350V1885991,SANDEIDET - KNAPPETUN.DOLVIK,VEHICLE,Bergen,Vestland,F,FV557 S1D1 m4887 KD6 m40,60.332684,5.265007,2914.0,0.92,3) -10%...+10%
13606V2303025,Eikeberget SØ rampe,VEHICLE,Sola,Rogaland,R,RV509 S1D1 m1799 KD4 m41,58.896514,5.677582,1307.0,0.99,3) -10%...+10%
88125V320152,Austrått,VEHICLE,Sandnes,Rogaland,F,FV334 S3D1 m1314,58.8384,5.741526,6086.0,1.02,3) -10%...+10%
17155V2518835,Knappetun.Nord R1,VEHICLE,Bergen,Vestland,F,FV557 S1D1 m5510,60.336616,5.264413,8437.0,0.93,3) -10%...+10%
92067V21855,NEDENES,VEHICLE,Arendal,Agder,F,FV420 S4D1 m4458,58.41882,8.703218,7640.0,1.01,3) -10%...+10%
84212V805616,EIDSVÅGTUNNELEN,VEHICLE,Bergen,Vestland,E,EV39 S77D1 m1543,60.426449,5.303956,48279.0,1.0,3) -10%...+10%
64986V705274,STANGE S,VEHICLE,Stange,Innlandet,F,FV222 S2D1 m6966,60.703352,11.184286,1843.0,0.96,3) -10%...+10%
10493V249543,Hjelviktunnelen Øst,VEHICLE,Rauma,Møre og Romsdal,E,EV136 S4D1 m7455,62.614082,7.266637,1919.0,1.22,4) +10%...+25%
88187V625613,Nedre Kaldbakkvei V/ Østre Akersvei,VEHICLE,Oslo,Oslo,R,RV191 S1D1 m1405,59.940581,10.858267,16215.0,1.09,3) -10%...+10%
58941V22161,EVJE,VEHICLE,Evje og Hornnes,Agder,R,RV9 S8D1 m844,58.584787,7.801867,6542.0,1.1,3) -10%...+10%
45026B622830,Bryn Sykkel,BICYCLE,Oslo,Oslo,E,EV6 S16D115 m1226,59.90205,10.819436,213.0,1.05,3) -10%...+10%
11160V443688,NORDMOKORSET S,VEHICLE,Nannestad,Viken,F,FV176 S3D1 m471,60.249377,11.095471,2638.0,0.96,3) -10%...+10%
59306V121493,ODDERHEIA,VEHICLE,Kristiansand,Agder,F,FV496 S1D1 m5686,58.13838,8.074736,9378.0,1.05,3) -10%...+10%
01277B2094427,Bybrua vest,BICYCLE,Stavanger,Rogaland,F,FV4566 S1D100 m24,58.969188,5.747735,255.0,0.8,2) -25%...+10%
41598V1175670,FEVANG,VEHICLE,Sandefjord,Vestfold og Telemark,F,FV256 S5D1 m2313,59.194484,10.230336,4923.0,1.04,3) -10%...+10%
04211V1677432,Nye Ilsvikøra,VEHICLE,Trondheim,Trøndelag,F,FV715 S1D1 m20,63.430505,10.359554,5679.0,0.97,3) -10%...+10%
62778V805646,GULLBOTN,VEHICLE,Samnanger,Vestland,F,FV49 S12D1 m3689,60.398249,5.650308,5055.0,1.05,3) -10%...+10%
16882V1126285,BRANDVOLL NORD,VEHICLE,Bardu,Troms og Finnmark,E,EV6 S171D1 m545,68.823344,18.196025,2830.0,1.2,4) +10%...+25%
10649V121767,ÅSEMOEN,VEHICLE,Kvinesdal,Agder,F,FV42 S12D1 m22638,58.520709,6.964185,488.0,1.19,4) +10%...+25%
00805V72292,Årli,VEHICLE,Orkland,Trøndelag,F,FV700 S1D1 m80,63.170754,9.737808,2884.0,0.99,3) -10%...+10%
47166V804764,RAMPE OSTERØY TIL ARNA,VEHICLE,Bergen,Vestland,E,EV16 S3D1 m4892 KD4 m175,60.422092,5.536767,1967.0,1.07,3) -10%...+10%
08346V930598,FALAS,VEHICLE,Porsanger,Troms og Finnmark,E,EV6 S213D1 m4600,70.472588,25.045828,836.0,1.04,3) -10%...+10%
89787V605343,Slemdalsveien,VEHICLE,Oslo,Oslo,K,KV16621 S1D1 m2971,59.94942,10.699009,10843.0,1.1,3) -10%...+10%
79813V249638,Steinberget,VEHICLE,Surnadal,Møre og Romsdal,F,FV670 S2D1 m5013,62.915891,8.654822,1550.0,0.99,3) -10%...+10%
44176V444229,BÆRUM RINGERIKS 175,VEHICLE,Bærum,Viken,F,FV168 S3D1 m1945,59.912689,10.470388,4960.0,0.82,2) -25%...+10%
14664V930577,Wesselborgen,VEHICLE,Sør-Varanger,Troms og Finnmark,F,FV8122 S1D1 m179,69.721005,30.048283,4009.0,1.03,3) -10%...+10%
14051V1060202,HUNDORP BRU (GML.FV256),VEHICLE,Sør-Fron,Innlandet,F,FV2532 S6D10 m905,61.540447,9.973471,1099.0,0.99,3) -10%...+10%
42011V443823,BÆRUM HØVIKV F.RUND,VEHICLE,Bærum,Viken,F,FV1628 S2D1 m258,59.900712,10.57773,8530.0,1.05,3) -10%...+10%
41085B1688427,ØYRANE (SYKKEL),BICYCLE,Sunnfjord,Vestland,R,RV5 S14D100 m918,61.45814,5.849818,51.0,0.84,2) -25%...+10%
29852V885202,E10 Moskenes x  mot Å ,VEHICLE,Moskenes,Nordland,E,EV10 S1D1 m4772,67.902146,13.04104,1323.0,0.94,3) -10%...+10%
84803V886013,Fv82 Kjølhågen,VEHICLE,Andøy,Nordland,F,FV82 S14D1 m4402,69.271233,16.039883,1082.0,1.12,4) +10%...+25%
61760V521240,Ballestadhøgda,VEHICLE,Skien,Vestfold og Telemark,F,FV3270 S1D1 m3476,59.185966,9.643784,4559.0,1.02,3) -10%...+10%
22540V121303,PRESTEBEKKEN,VEHICLE,Kristiansand,Agder,E,EV18 S1D1 m5776,58.160525,8.016904,38091.0,0.76,2) -25%...+10%
14428V578666,Grønnøra,VEHICLE,Snåsa,Trøndelag,F,FV763 S5D1 m6690,64.176769,12.156023,516.0,1.01,3) -10%...+10%
01368V384495,STOREHAGEN BRU,VEHICLE,Sunnfjord,Vestland,R,RV5 S14D1 m121,61.451272,5.849882,10277.0,1.14,4) +10%...+25%
66163V21769,KVENNHUSBEKKEN,VEHICLE,Birkenes,Agder,R,RV41 S2D1 m8976,58.308035,8.193869,1272.0,0.98,3) -10%...+10%
64412V443607,BÆRUM HAUGER SKOLE,VEHICLE,Bærum,Viken,F,FV160 S2D1 m1773,59.911033,10.508119,9594.0,1.04,3) -10%...+10%
55153V805604,HERLAND,VEHICLE,Bergen,Vestland,E,EV16 S3D1 m4951,60.42209,5.537688,9831.0,1.09,3) -10%...+10%
07594B2621732,Røykenv v/Eidssletta sykkel,BICYCLE,Asker,Viken,F,FV167 S2D100 m2889,59.801301,10.445053,121.0,1.03,3) -10%...+10%
59628V885948,STRAND,VEHICLE,Sortland,Nordland,R,RV85 S6D1 m3551,68.703226,15.444085,5381.0,0.52,1) <-25%
99329V72503,KYRKSÆTERØRA,VEHICLE,Heim,Trøndelag,F,FV6432 S4D1 m10358,63.29263,9.083371,4099.0,0.96,3) -10%...+10%
14051V2499835,STRØM,VEHICLE,Sør-Odal,Innlandet,E,EV16 S62D1 m5238,60.245835,11.76221,10551.0,0.8,2) -25%...+10%
18632V249231,Kråkset,VEHICLE,Ålesund,Møre og Romsdal,F,FV527 S1D1 m1868,62.53668,6.472316,1875.0,1.1,3) -10%...+10%
77022V72359,OSLOVEGEN,VEHICLE,Trondheim,Trøndelag,R,RV706 S1D1 m2495,63.403862,10.387448,13102.0,1.06,3) -10%...+10%
81047V249564,Toven,VEHICLE,Molde,Møre og Romsdal,F,FV62 S4D1 m12503,62.792825,8.123151,1985.0,1.03,3) -10%...+10%
26489V521174,Vabakken,VEHICLE,Porsgrunn,Vestfold og Telemark,R,RV36 S1D1 m6005,59.139537,9.628294,11543.0,2.34,5) >+25%
67004V22180,STOA (NORD),VEHICLE,Arendal,Agder,F,FV42 S1D1 m1217,58.472427,8.711227,7244.0,1.1,3) -10%...+10%
55493V2570030,VISPERUD PÅRAMPE,VEHICLE,Lørenskog,Viken,R,RV159 S2D1 m1536 SD1 m320,59.928932,10.953357,107.0,1.06,3) -10%...+10%
18257V2078120,RAMPE VÅGSBOTN-ÅSAMYRANE,VEHICLE,Bergen,Vestland,E,EV39 S76D1 m1030 KD1 m124,60.475028,5.333224,4268.0,1.15,4) +10%...+25%
80890V625375,Rv 4 Bjerke Nordgående Avrampe,VEHICLE,Oslo,Oslo,R,RV4 S1D1 m2095 KD1 m197,59.94232,10.808963,5591.0,1.08,3) -10%...+10%
99312V930442,Polmak RGR,VEHICLE,Deatnu-Tana,Troms og Finnmark,F,FV895 S1D1 m17890,70.084759,27.971382,585.0,1.07,3) -10%...+10%
63512V705075,TRYSILFJ./INNBYGDA,VEHICLE,Trysil,Innlandet,F,FV2160 S3D1 m4524,61.311497,12.254049,3111.0,1.32,5) >+25%
69306V704961,SKOTTERUD N,VEHICLE,Eidskog,Innlandet,F,FV1988 S1D1 m3855,59.997246,12.120732,1902.0,1.04,3) -10%...+10%
24650V320633,BORE KRK.,VEHICLE,Klepp,Rogaland,F,FV510 S1D1 m3128,58.795601,5.598543,9099.0,0.97,3) -10%...+10%
33864B383732,BRULAND (SYKKEL),BICYCLE,Sunnfjord,Vestland,E,EV39 S57D400 m3493,61.443144,5.897649,57.0,0.94,3) -10%...+10%
28692V1882419,HELLERUDSLETTA,VEHICLE,Lillestrøm,Viken,F,FV22 S1D1 m3302,59.981403,10.984056,17302.0,1.04,3) -10%...+10%
29133V1201961,LUFTFARTSSENTERET,VEHICLE,Bodø,Nordland,R,RV80 S6D1 m7103,67.27595,14.414319,11957.0,1.0,3) -10%...+10%
15798V2507685,BUSKERUD.GR,VEHICLE,Asker,Viken,F,FV165 S1D1 m9841,59.790432,10.486948,9879.0,1.04,3) -10%...+10%
97174V1215671,VINSTRA SØR (FV312),VEHICLE,Nord-Fron,Innlandet,F,FV2522 S5D1 m1411,61.585602,9.801792,1936.0,1.01,3) -10%...+10%
68101V930654,Neiden Tollsted RGR,VEHICLE,Sør-Varanger,Troms og Finnmark,R,RV92 S1D1 m5749,69.701399,29.24207,518.0,1.04,3) -10%...+10%
87013V705063,ELVIS,VEHICLE,Elverum,Innlandet,F,FV2148 S1D1 m223,60.877934,11.564464,5810.0,1.05,3) -10%...+10%
37490V704612,FLISSUNDET S,VEHICLE,Åsnes,Innlandet,R,RV2 S10D1 m6734,60.607633,12.04485,4064.0,0.98,3) -10%...+10%
04513V121565,JÅBEKK,VEHICLE,Lindesnes,Agder,F,FV230 S1D1 m457,58.031968,7.507515,4107.0,1.15,4) +10%...+25%
63493V248904,Hovden,VEHICLE,Ørsta,Møre og Romsdal,E,EV39 S39D1 m5058,62.181999,6.078931,9614.0,1.13,4) +10%...+25%
93618V930601,LAKSELV SENTRUM,VEHICLE,Porsanger,Troms og Finnmark,E,EV6 S218D1 m2411,70.051293,24.967114,3601.0,1.03,3) -10%...+10%
70654V930322,Karasjok (Engholm's Husky),VEHICLE,Kàràsjohka-Karasjok,Troms og Finnmark,R,RV92 S3D1 m6520,69.449515,25.358879,549.0,1.11,4) +10%...+25%
17425V705226,SKARVEN,VEHICLE,Engerdal,Innlandet,F,FV26 S13D1 m5509,61.840481,11.992783,732.0,0.94,3) -10%...+10%
80769V2460281,Dr. Eufemias Gt. Østgående Datter,VEHICLE,Oslo,Oslo,E,EV18 S55D10 m686,59.908574,10.754458,5350.0,0.56,1) <-25%
72557V885913,Osen Værstasjon,VEHICLE,Vefsn,Nordland,E,EV6 S120D1 m1350,66.052943,13.582518,2056.0,1.45,5) >+25%
10349V444025,GAMLE RV 4 HAGAN,VEHICLE,Nittedal,Viken,F,FV1536 S1D1 m532,59.992677,10.925266,10998.0,1.05,3) -10%...+10%
91761V625485,Ljabrudiagonalen,VEHICLE,Oslo,Oslo,K,KV155 S1D1 m8153,59.840297,10.786571,5153.0,0.8,2) -25%...+10%
43417V1175565,AULI ØST,VEHICLE,Tønsberg,Vestfold og Telemark,F,FV300 S1D1 m3916,59.282007,10.380346,23849.0,1.02,3) -10%...+10%
54674V971471,SOLBERG VEST,VEHICLE,Sarpsborg,Viken,F,FV130 S2D1 m7621,59.209317,11.159726,7619.0,0.74,1) <-25%
58322V384177,SKATESTRAUMTUNNELEN,VEHICLE,Bremanger,Vestland,F,FV616 S4D1 m6102,61.875241,5.213934,407.0,1.39,5) >+25%
53771V1204217,BORGENKRYSSET PÅRAMPE,VEHICLE,Ullensaker,Viken,E,EV16 S58D1 m4117 KD4 m170,60.091898,11.212692,1270.0,1.0,3) -10%...+10%
66755V625539,Rv 163 Brobekk Nordgående Avrampe,VEHICLE,Oslo,Oslo,R,RV163 S1D1 m2479 KD1 m110,59.932099,10.828141,4630.0,1.04,3) -10%...+10%
90217V705217,RØNNINGEN Ø,VEHICLE,Elverum,Innlandet,R,RV25 S6D1 m6849,60.931323,11.673587,5003.0,1.05,3) -10%...+10%
96530V72820,Orvos,VEHICLE,Røros,Trøndelag,F,FV30 S11D1 m9304,62.627937,11.380586,2291.0,1.03,3) -10%...+10%
08879V180819,LIERSKOGEN,VEHICLE,Lier,Viken,E,EV18 S47D1 m12890,59.819146,10.336997,48986.0,1.07,3) -10%...+10%
95340V971469,FREDRIKSTAD BRU ØST,VEHICLE,Fredrikstad,Viken,R,RV110 S3D1 m6686,59.207533,10.967935,24738.0,1.11,4) +10%...+25%
40820V121304,BANEHEIA ØSTGÅENDE,VEHICLE,Kristiansand,Agder,E,EV18 S1D1 m1804,58.154001,7.995421,22106.0,1.11,4) +10%...+25%
37235B802722,KRISTIANBORGVANNET SYKKEL,BICYCLE,Bergen,Vestland,E,EV39 S78D200 m386,60.352835,5.338993,982.0,0.84,2) -25%...+10%
97410V1751020,SONGEFJELL,VEHICLE,Lillesand,Agder,E,EV18 S6D1 m1443,58.247038,8.309563,15195.0,1.1,3) -10%...+10%
61592V443890,ASKER SENTRUM FØYKA,VEHICLE,Asker,Viken,F,FV1436 S1D20 m552,59.832565,10.437359,11107.0,1.04,3) -10%...+10%
05635B971546,RYGGE RÅDHUS SYKKEL,BICYCLE,Moss,Viken,F,FV119 S2D20 m558,59.403615,10.693671,60.0,0.86,2) -25%...+10%
49611V249530,Silset,VEHICLE,Gjemnes,Møre og Romsdal,E,EV39 S21D1 m1426,62.882977,7.665262,2549.0,1.16,4) +10%...+25%
73430V1175835,FOLDVIK,VEHICLE,Larvik,Vestfold og Telemark,F,FV301 S3D1 m3450,58.99608,9.968187,2184.0,1.04,3) -10%...+10%
93228V578071,Mellom E6 og Værnes flyplass,VEHICLE,Stjørdal,Trøndelag,E,EV6 S79D1 m1217 KD3 m719,63.451479,10.914761,16644.0,0.82,2) -25%...+10%
78845V804838,AMALIE/SANDVIKEN,VEHICLE,Bergen,Vestland,E,EV39 S77D1 m3165 KD1 m193,60.41396,5.3217,6522.0,1.11,4) +10%...+25%
06970V72811,KROPPAN BRU,VEHICLE,Trondheim,Trøndelag,E,EV6 S75D1 m2632,63.391795,10.384533,49675.0,1.12,4) +10%...+25%
61850V249405,Årvågen,VEHICLE,Aure,Møre og Romsdal,F,FV6192 S2D1 m2708,63.349228,8.851595,484.0,1.14,4) +10%...+25%
35588V521384,Ambjørndalen,VEHICLE,Hjartdal,Vestfold og Telemark,E,EV134 S34D50 m2030,59.587303,8.584909,1901.0,0.17,1) <-25%
53805V444232,SOLVIK RAMSTAD,VEHICLE,Bærum,Viken,E,EV18 S53D1 m782,59.895744,10.558391,85350.0,0.74,1) <-25%
96110V1175853,PALETTEN,VEHICLE,Horten,Vestfold og Telemark,F,FV311 S5D1 m1554,59.349962,10.461225,6139.0,1.05,3) -10%...+10%
33219V320612,Øksnevad sør,VEHICLE,Klepp,Rogaland,F,FV44 S13D1 m9799,58.793096,5.662531,16379.0,1.14,4) +10%...+25%
00885V578661,Sannan,VEHICLE,Steinkjer,Trøndelag,F,FV762 S1D1 m286,64.00707,11.502188,7104.0,1.13,4) +10%...+25%
09480V72828,Oppdal rv 70,VEHICLE,Oppdal,Trøndelag,R,RV70 S1D1 m1133,62.599485,9.67399,4159.0,1.05,3) -10%...+10%
87642V971416,KIRKÅS SØR,VEHICLE,Indre Østfold,Viken,F,FV129 S1D1 m188,59.549592,11.346183,6128.0,1.03,3) -10%...+10%
33902V320184,BREIDABLIKKVEIEN,VEHICLE,Stavanger,Rogaland,F,FV4550 S1D1 m394,58.935201,5.733602,8804.0,1.2,4) +10%...+25%
37917V2055257,BORGO TUNNELEN,VEHICLE,Osterøy,Vestland,F,FV567 S3D1 m5843,60.518349,5.475564,4009.0,1.01,3) -10%...+10%
76424V22215,MOI MONER,VEHICLE,Grimstad,Agder,F,FV420 S6D1 m2780,58.369317,8.642441,6009.0,1.08,3) -10%...+10%
53450V704692,LØKKER,VEHICLE,Nord-Odal,Innlandet,F,FV181 S4D1 m5070,60.397666,11.474216,1100.0,0.87,2) -25%...+10%
92683V384118,STOREHAUG VEST,VEHICLE,Sunnfjord,Vestland,F,FV57 S19D1 m9910,61.385441,5.770687,1419.0,1.05,3) -10%...+10%
38722V2037772,Minnekrysset pårampe,VEHICLE,Eidsvoll,Viken,E,EV6 S25D1 m11361 KD2 m150,60.390481,11.21724,611.0,1.18,4) +10%...+25%
17567V180905,GULLAUG,VEHICLE,Lier,Viken,E,EV134 S46D1 m3249,59.751336,10.287576,20136.0,0.96,3) -10%...+10%
92089V885353,TUV,VEHICLE,Bodø,Nordland,F,FV812 S6D1 m4736,67.218604,14.627553,1007.0,1.1,3) -10%...+10%
07818V705239,TYNSET BRU,VEHICLE,Tynset,Innlandet,F,FV30 S20D1 m445,62.279843,10.772682,5154.0,1.03,3) -10%...+10%
63829V805140,STORETVEITVEIEN BOM,VEHICLE,Bergen,Vestland,F,FV582 S2D1 m3716,60.345379,5.347744,6312.0,1.09,3) -10%...+10%
12196V249298,Nerbøvågen,VEHICLE,Aukra,Møre og Romsdal,F,FV530 S1D1 m4324,62.810663,6.885545,2145.0,1.0,3) -10%...+10%
77294V2571508,ROÅS,VEHICLE,Nordre Follo,Viken,F,FV152 S6D1 m1657,59.736309,10.84239,10389.0,1.13,4) +10%...+25%
70603V2781358,HOV S,VEHICLE,Kongsvinger,Innlandet,E,EV16 S64D1 m1090,60.191317,12.02832,7766.0,0.88,2) -25%...+10%
46503V22163,NY BYGLAND,VEHICLE,Bygland,Agder,R,RV9 S11D1 m5105,58.828976,7.795905,1799.0,1.07,3) -10%...+10%
10236V72161,Innherredsveien ved Bakke kirke,VEHICLE,Trondheim,Trøndelag,F,FV6690 S1D1 m447,63.433039,10.410484,8810.0,1.03,3) -10%...+10%
25697V443622,SANDVIKSVEIEN,VEHICLE,Bærum,Viken,F,FV164 S1D1 m895,59.892067,10.534988,10794.0,0.7,1) <-25%
32939V578683,NÆRØYSUND,VEHICLE,Nærøysund,Trøndelag,F,FV770 S7D1 m2999,64.847625,11.242316,3253.0,0.93,3) -10%...+10%
55092V1125799,BREIVIKA,VEHICLE,Tromsø,Troms og Finnmark,E,EV8 S2D1 m207,69.677575,18.980192,23407.0,0.99,3) -10%...+10%
50074V1175825,SVINEVOLL,VEHICLE,Tønsberg,Vestfold og Telemark,F,FV35 S4D1 m3665,59.413207,10.240811,5141.0,0.96,3) -10%...+10%
40889V625215,E6 Furuset Nordgående Hovedfelt,VEHICLE,Oslo,Oslo,E,EV6 S17D1 m3093,59.935806,10.884199,41766.0,1.27,5) >+25%
09333V930400,HØYBUKTMOEN FV 887,VEHICLE,Sør-Varanger,Troms og Finnmark,E,EV6 S242D10 m54,69.71857,29.873268,1191.0,0.88,2) -25%...+10%
99483V705274,STANGE SENTRUM,VEHICLE,Stange,Innlandet,F,FV222 S2D1 m9006,60.7191,11.19356,8736.0,0.99,3) -10%...+10%
47077V121488,LUNDSBRUA BIL,VEHICLE,Kristiansand,Agder,F,FV471 S1D1 m2559,58.150597,8.006553,5665.0,1.9,5) >+25%
21778V1175852,TRÆLLEBORG,VEHICLE,Tønsberg,Vestfold og Telemark,F,FV311 S1D1 m885,59.264981,10.427641,13414.0,1.07,3) -10%...+10%
54551V72859,Åfjord,VEHICLE,Åfjord,Trøndelag,F,FV715 S11D1 m9592,63.956243,10.227202,1670.0,0.9,2) -25%...+10%
89651V2370818,BU VEST,VEHICLE,Ullensvang,Vestland,R,RV13 S32D1 m3167,60.465559,6.827034,1312.0,1.05,3) -10%...+10%
57234V2491268,Kongshavn rampe sydgående,VEHICLE,Oslo,Oslo,E,EV18 S56D1 m622 KD1 m244,59.895639,10.756877,2639.0,0.86,2) -25%...+10%
52324V704624,TUHUS V,VEHICLE,Eidskog,Innlandet,F,FV21 S14D1 m7657,59.984743,12.073332,3064.0,0.88,2) -25%...+10%
95912B1818982,Breivika sykkel,BICYCLE,Tromsø,Troms og Finnmark,E,EV8 S2D100 m29,69.676204,18.977208,171.0,0.73,1) <-25%
29810V804818,RAMPE HOP MOT SØRÅS,VEHICLE,Bergen,Vestland,E,EV39 S78D1 m6434 KD2 m175,60.326513,5.335816,3034.0,0.95,3) -10%...+10%
28965V443982,Solheimsv Lørenskog sentrum,VEHICLE,Lørenskog,Viken,F,FV1519 S2D1 m203,59.928583,10.950191,16194.0,1.28,5) >+25%
38638V249003,Skåla,VEHICLE,Molde,Møre og Romsdal,F,FV64 S5D1 m3363,62.700106,7.426131,1834.0,1.05,3) -10%...+10%
74259V384510,MÅLØYBRUA AUST,VEHICLE,Kinn,Vestland,R,RV15 S26D1 m9122,61.9264,5.135893,4698.0,1.19,4) +10%...+25%
57474V971423,BERBY,VEHICLE,Halden,Viken,F,FV102 S1D1 m3274,58.961081,11.491804,139.0,0.39,1) <-25%
34395V443402,KJELLERBRU,VEHICLE,Lillestrøm,Viken,R,RV22 S15D1 m2852,59.979173,11.004825,19690.0,1.05,3) -10%...+10%
65182V249636,Hopen V.,VEHICLE,Smøla,Møre og Romsdal,F,FV6200 S4D1 m10505,63.456378,8.008676,449.0,1.04,3) -10%...+10%
40729V578598,STAMPHUSMYRA,VEHICLE,Verdal,Trøndelag,E,EV6 S86D1 m1377,63.767913,11.458735,14567.0,1.12,4) +10%...+25%
00091V121407,OSEN,VEHICLE,Sirdal,Agder,F,FV42 S15D1 m3116,58.666931,6.673877,838.0,1.17,4) +10%...+25%
86634V2038034,Minnekrysset,VEHICLE,Eidsvoll,Viken,E,EV6 S25D1 m11510,60.390514,11.216959,11691.0,1.15,4) +10%...+25%
25585V578602,EGGETUNELLEN,VEHICLE,Steinkjer,Trøndelag,E,EV6 S90D1 m2128,64.02323,11.486983,9905.0,1.07,3) -10%...+10%
09747V705130,KUSKMOEN,VEHICLE,Tynset,Innlandet,F,FV2222 S5D1 m970,62.277403,10.800374,1724.0,1.07,3) -10%...+10%
44756V1863949,Bjørvikatunell Østgående,VEHICLE,Oslo,Oslo,E,EV18 S55D1 m7309,59.90551,10.75313,37807.0,0.9,2) -25%...+10%
15000V319707,Jernbaneveien,VEHICLE,Eigersund,Rogaland,F,FV44 S7D1 m6324,58.453448,6.002789,15016.0,1.08,3) -10%...+10%
05641V1175817,RINGDAL,VEHICLE,Larvik,Vestfold og Telemark,F,FV256 S1D1 m5241,59.116813,10.132706,3927.0,1.08,3) -10%...+10%
22501V1060178,DOKKA NORD (FV250),VEHICLE,Nordre Land,Innlandet,F,FV250 S1D1 m2025,60.844946,10.060256,2110.0,1.05,3) -10%...+10%
58526V578676,Skagakorsen mot Strandval,VEHICLE,Nærøysund,Trøndelag,F,FV769 S8D1 m5846,64.823332,11.496223,1119.0,0.86,2) -25%...+10%
45277V971781,MELLEBY,VEHICLE,Indre Østfold,Viken,E,EV18 S66D1 m457,59.545848,11.454121,6993.0,0.69,1) <-25%
98963V1719019,SANDESUND SØR,VEHICLE,Fredrikstad,Viken,E,EV6 S3D1 m11418,59.263323,11.096644,41095.0,0.71,1) <-25%
99846V2429627,Lavangsdalen v/værstasjon,VEHICLE,Balsfjord,Troms og Finnmark,E,EV8 S6D1 m2896,69.433766,19.26063,3886.0,1.09,3) -10%...+10%
32266V72271,Rogstad,VEHICLE,Midtre Gauldal,Trøndelag,F,FV30 S1D1 m3134,63.018953,10.331809,2414.0,1.0,3) -10%...+10%
27813V705193,GRUNDSET S,VEHICLE,Elverum,Innlandet,R,RV3 S4D1 m2160,60.90182,11.527589,5740.0,1.1,3) -10%...+10%
50000V1715090,HAFSTAD VEST,VEHICLE,Sunnfjord,Vestland,E,EV39 S58D1 m152,61.449001,5.869764,13370.0,1.14,4) +10%...+25%
64390V1672721,RØDBØL TUNNEL NORD,VEHICLE,Larvik,Vestfold og Telemark,E,EV18 S32D1 m4313,59.107453,10.106291,27433.0,1.04,3) -10%...+10%
77103V181318,HERSTRØM,VEHICLE,Drammen,Viken,F,FV283 S2D1 m2352,59.757941,10.06828,18277.0,1.11,4) +10%...+25%
44415V319821,HAUGESUND NORD,VEHICLE,Haugesund,Rogaland,F,FV47 S1D1 m6728,59.454186,5.265554,7003.0,1.06,3) -10%...+10%
41221V704557,ULLERN,VEHICLE,Sør-Odal,Innlandet,E,EV16 S61D1 m3907,60.216348,11.634549,8449.0,1.02,3) -10%...+10%
07088V705334,BRASKEREIDFOSS BRU,VEHICLE,Våler,Innlandet,F,FV2094 S1D1 m703,60.713461,11.783157,654.0,1.04,3) -10%...+10%
02547B1949899,Eigerøy bru (sykkel),BICYCLE,Eigersund,Rogaland,R,RV426 S2D115 m21,58.461837,5.98007,109.0,1.03,3) -10%...+10%
68385V320580,EDLANDSVANNET,VEHICLE,Gjesdal,Rogaland,E,EV39 S102D1 m9107,58.76551,5.878431,12249.0,1.15,4) +10%...+25%
42965V2045242,Orstad,VEHICLE,Klepp,Rogaland,F,FV505 S3D1 m8800,58.798313,5.726718,6137.0,1.19,4) +10%...+25%
